title,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
We Found Love,Rihanna,0.734,0.766,1.0,-4.485,1.0,0.0383,0.025,0.00138,0.108,0.6,127.986,audio_features,6qn9YLKt13AGvpq9jfO8py,spotify:track:6qn9YLKt13AGvpq9jfO8py,https://api.spotify.com/v1/tracks/6qn9YLKt13AGvpq9jfO8py,https://api.spotify.com/v1/audio-analysis/6qn9YLKt13AGvpq9jfO8py,215227.0,4.0
This Is What You Came For,Calvin Harris,0.631,0.927,9.0,-2.787,0.0,0.0332,0.199,0.119,0.148,0.465,123.962,audio_features,0azC730Exh71aQlOt9Zj3y,spotify:track:0azC730Exh71aQlOt9Zj3y,https://api.spotify.com/v1/tracks/0azC730Exh71aQlOt9Zj3y,https://api.spotify.com/v1/audio-analysis/0azC730Exh71aQlOt9Zj3y,222160.0,4.0
Sweet Nothing (feat. Florence Welch),Calvin Harris,0.573,0.929,8.0,-3.942,0.0,0.109,0.197,0.000112,0.0567,0.582,127.934,audio_features,24LS4lQShWyixJ0ZrJXfJ5,spotify:track:24LS4lQShWyixJ0ZrJXfJ5,https://api.spotify.com/v1/tracks/24LS4lQShWyixJ0ZrJXfJ5,https://api.spotify.com/v1/audio-analysis/24LS4lQShWyixJ0ZrJXfJ5,212560.0,4.0
"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Calvin Harris,0.893,0.745,11.0,-3.105,0.0,0.0571,0.0642,0.0,0.0943,0.872,101.018,audio_features,5bcTCxgc7xVfSaMV3RuVke,spotify:track:5bcTCxgc7xVfSaMV3RuVke,https://api.spotify.com/v1/tracks/5bcTCxgc7xVfSaMV3RuVke,https://api.spotify.com/v1/audio-analysis/5bcTCxgc7xVfSaMV3RuVke,223413.0,4.0
Outside (feat. Ellie Goulding),Calvin Harris,0.646,0.823,2.0,-4.123,0.0,0.0394,0.213,0.0,0.322,0.418,128.035,audio_features,7MmG8p0F9N3C4AXdK6o6Eb,spotify:track:7MmG8p0F9N3C4AXdK6o6Eb,https://api.spotify.com/v1/tracks/7MmG8p0F9N3C4AXdK6o6Eb,https://api.spotify.com/v1/audio-analysis/7MmG8p0F9N3C4AXdK6o6Eb,227267.0,4.0
The Weekend - Funk Wav Remix,SZA,0.775,0.573,11.0,-4.933,1.0,0.0585,0.495,0.0,0.126,0.667,101.925,audio_features,0P6AWOA4LG1XOctzaVu5tt,spotify:track:0P6AWOA4LG1XOctzaVu5tt,https://api.spotify.com/v1/tracks/0P6AWOA4LG1XOctzaVu5tt,https://api.spotify.com/v1/audio-analysis/0P6AWOA4LG1XOctzaVu5tt,171806.0,4.0
Reelin' In The Years,Steely Dan,0.494,0.54,2.0,-17.34,1.0,0.0348,0.154,0.0,0.0878,0.723,134.976,audio_features,1x1XQqhBViz4opcpwc7FVs,spotify:track:1x1XQqhBViz4opcpwc7FVs,https://api.spotify.com/v1/tracks/1x1XQqhBViz4opcpwc7FVs,https://api.spotify.com/v1/audio-analysis/1x1XQqhBViz4opcpwc7FVs,277468.0,4.0
Do It Again,Steely Dan,0.655,0.431,2.0,-15.18,0.0,0.032,0.343,9.5e-06,0.0711,0.941,124.588,audio_features,2LXISHBkx8FyoxCBkckh19,spotify:track:2LXISHBkx8FyoxCBkckh19,https://api.spotify.com/v1/tracks/2LXISHBkx8FyoxCBkckh19,https://api.spotify.com/v1/audio-analysis/2LXISHBkx8FyoxCBkckh19,357042.0,4.0
Dirty Work,Steely Dan,0.582,0.214,1.0,-17.83,1.0,0.0315,0.767,2.07e-06,0.122,0.515,72.794,audio_features,3IvTwPCCjfZczCN2k4qPiH,spotify:track:3IvTwPCCjfZczCN2k4qPiH,https://api.spotify.com/v1/tracks/3IvTwPCCjfZczCN2k4qPiH,https://api.spotify.com/v1/audio-analysis/3IvTwPCCjfZczCN2k4qPiH,190066.0,4.0
Rikki Don't Lose That Number,Steely Dan,0.656,0.462,11.0,-14.072,0.0,0.0373,0.518,0.000137,0.091,0.642,116.049,audio_features,18a9EGG4xhRELv7bgAw5hb,spotify:track:18a9EGG4xhRELv7bgAw5hb,https://api.spotify.com/v1/tracks/18a9EGG4xhRELv7bgAw5hb,https://api.spotify.com/v1/audio-analysis/18a9EGG4xhRELv7bgAw5hb,271093.0,4.0
Deacon Blues,Steely Dan,0.745,0.586,0.0,-12.487,1.0,0.0359,0.457,0.000295,0.119,0.604,115.857,audio_features,61AK5ICbKk20h1dFS3mXuu,spotify:track:61AK5ICbKk20h1dFS3mXuu,https://api.spotify.com/v1/tracks/61AK5ICbKk20h1dFS3mXuu,https://api.spotify.com/v1/audio-analysis/61AK5ICbKk20h1dFS3mXuu,456640.0,4.0
Peg,Steely Dan,0.797,0.559,0.0,-11.086,1.0,0.032,0.0521,0.000232,0.138,0.932,116.97,audio_features,2MaLglXXcouyoh03rUROQ2,spotify:track:2MaLglXXcouyoh03rUROQ2,https://api.spotify.com/v1/tracks/2MaLglXXcouyoh03rUROQ2,https://api.spotify.com/v1/audio-analysis/2MaLglXXcouyoh03rUROQ2,240333.0,4.0
My Old School,Steely Dan,0.723,0.647,7.0,-10.483,1.0,0.0567,0.257,0.000285,0.0562,0.96,125.016,audio_features,2TNJMzB30nuEpww7EOx75L,spotify:track:2TNJMzB30nuEpww7EOx75L,https://api.spotify.com/v1/tracks/2TNJMzB30nuEpww7EOx75L,https://api.spotify.com/v1/audio-analysis/2TNJMzB30nuEpww7EOx75L,344907.0,4.0
Hey Nineteen,Steely Dan,0.952,0.301,2.0,-13.936,1.0,0.0612,0.0126,0.000931,0.0387,0.728,119.629,audio_features,1tjK9HhmpEfk0ijyIKsoUk,spotify:track:1tjK9HhmpEfk0ijyIKsoUk,https://api.spotify.com/v1/tracks/1tjK9HhmpEfk0ijyIKsoUk,https://api.spotify.com/v1/audio-analysis/1tjK9HhmpEfk0ijyIKsoUk,307400.0,4.0
FM,Steely Dan,0.787,0.607,11.0,-9.133,0.0,0.0274,0.119,0.00305,0.0929,0.681,109.38,audio_features,0zw5bUUdOxVLBGMsb0SuBh,spotify:track:0zw5bUUdOxVLBGMsb0SuBh,https://api.spotify.com/v1/tracks/0zw5bUUdOxVLBGMsb0SuBh,https://api.spotify.com/v1/audio-analysis/0zw5bUUdOxVLBGMsb0SuBh,290160.0,4.0
Any Major Dude Will Tell You,Steely Dan,0.684,0.416,2.0,-15.367,1.0,0.0447,0.647,0.0,0.0822,0.549,80.204,audio_features,7BVIm4yj3PQ6MwTPwcjka6,spotify:track:7BVIm4yj3PQ6MwTPwcjka6,https://api.spotify.com/v1/tracks/7BVIm4yj3PQ6MwTPwcjka6,https://api.spotify.com/v1/audio-analysis/7BVIm4yj3PQ6MwTPwcjka6,187267.0,4.0
Here I Go Again - 2018 Remaster,Whitesnake,0.292,0.823,7.0,-6.763,1.0,0.0407,0.0117,7.79e-05,0.155,0.244,89.939,audio_features,1qOU8KzFifXE9YrgjVwYvc,spotify:track:1qOU8KzFifXE9YrgjVwYvc,https://api.spotify.com/v1/tracks/1qOU8KzFifXE9YrgjVwYvc,https://api.spotify.com/v1/audio-analysis/1qOU8KzFifXE9YrgjVwYvc,275395.0,4.0
Here I Go Again,Whitesnake,0.213,0.634,4.0,-12.967,0.0,0.0596,0.369,0.00199,0.359,0.354,174.443,audio_features,29pzjF6ZkzcW3ofgOVbF0t,spotify:track:29pzjF6ZkzcW3ofgOVbF0t,https://api.spotify.com/v1/tracks/29pzjF6ZkzcW3ofgOVbF0t,https://api.spotify.com/v1/audio-analysis/29pzjF6ZkzcW3ofgOVbF0t,308800.0,4.0
Is This Love - 2018 Remaster,Whitesnake,0.263,0.759,0.0,-7.288,1.0,0.0431,0.0555,0.0,0.231,0.429,179.904,audio_features,0IhUdJRoolbYeEMPL59XPm,spotify:track:0IhUdJRoolbYeEMPL59XPm,https://api.spotify.com/v1/tracks/0IhUdJRoolbYeEMPL59XPm,https://api.spotify.com/v1/audio-analysis/0IhUdJRoolbYeEMPL59XPm,284496.0,4.0
Still of the Night - 2018 Remaster,Whitesnake,0.334,0.854,4.0,-7.531,0.0,0.0494,0.00235,0.00114,0.158,0.284,100.175,audio_features,40GS2O35HIqhOVCFZZTfFF,spotify:track:40GS2O35HIqhOVCFZZTfFF,https://api.spotify.com/v1/tracks/40GS2O35HIqhOVCFZZTfFF,https://api.spotify.com/v1/audio-analysis/40GS2O35HIqhOVCFZZTfFF,397768.0,4.0
Slow an' Easy,Whitesnake,0.63,0.546,0.0,-14.802,1.0,0.0443,0.21,0.00969,0.0632,0.258,106.215,audio_features,1NH0Zs7WkQg8h8mm3jS5yn,spotify:track:1NH0Zs7WkQg8h8mm3jS5yn,https://api.spotify.com/v1/tracks/1NH0Zs7WkQg8h8mm3jS5yn,https://api.spotify.com/v1/audio-analysis/1NH0Zs7WkQg8h8mm3jS5yn,369933.0,4.0
Here I Go Again - Radio Mix,Whitesnake,0.48,0.887,7.0,-4.91,1.0,0.0319,0.147,0.00011,0.33,0.69,92.971,audio_features,6m8FEpCFkSrzhH1W3R2yKU,spotify:track:6m8FEpCFkSrzhH1W3R2yKU,https://api.spotify.com/v1/tracks/6m8FEpCFkSrzhH1W3R2yKU,https://api.spotify.com/v1/audio-analysis/6m8FEpCFkSrzhH1W3R2yKU,232133.0,4.0
Fool for Your Loving - 2009 Remaster,Whitesnake,0.503,0.943,9.0,-4.951,0.0,0.0403,0.00171,4.1e-05,0.253,0.536,125.861,audio_features,0BdTZNyYnSIDmkqjxSB0ef,spotify:track:0BdTZNyYnSIDmkqjxSB0ef,https://api.spotify.com/v1/tracks/0BdTZNyYnSIDmkqjxSB0ef,https://api.spotify.com/v1/audio-analysis/0BdTZNyYnSIDmkqjxSB0ef,248547.0,4.0
Still of the Night - 2017 Remaster,Whitesnake,0.403,0.88,0.0,-5.872,1.0,0.0532,0.00582,0.000508,0.319,0.235,100.457,audio_features,6F2BHhtK4yFyohO0t444vU,spotify:track:6F2BHhtK4yFyohO0t444vU,https://api.spotify.com/v1/tracks/6F2BHhtK4yFyohO0t444vU,https://api.spotify.com/v1/audio-analysis/6F2BHhtK4yFyohO0t444vU,399693.0,4.0
Judgment Day - 2009 Remaster,Whitesnake,0.461,0.785,9.0,-6.391,0.0,0.0307,0.0197,6.71e-05,0.102,0.405,77.547,audio_features,2bEeYA6ovBaFHAFG7t5YJy,spotify:track:2bEeYA6ovBaFHAFG7t5YJy,https://api.spotify.com/v1/tracks/2bEeYA6ovBaFHAFG7t5YJy,https://api.spotify.com/v1/audio-analysis/2bEeYA6ovBaFHAFG7t5YJy,311440.0,4.0
The Deeper the Love - 2019 Remaster,Whitesnake,0.537,0.662,9.0,-7.52,1.0,0.0286,0.000611,1.43e-06,0.0863,0.471,104.977,audio_features,63ZBSZ8zBvfGNK24BLMPAi,spotify:track:63ZBSZ8zBvfGNK24BLMPAi,https://api.spotify.com/v1/tracks/63ZBSZ8zBvfGNK24BLMPAi,https://api.spotify.com/v1/audio-analysis/63ZBSZ8zBvfGNK24BLMPAi,259901.0,4.0
Sweat (A La La La La Long),Inner Circle,0.787,0.728,0.0,-7.705,1.0,0.218,0.0124,0.0,0.157,0.94,173.026,audio_features,1SssFw74DdHVjRa6ADggdD,spotify:track:1SssFw74DdHVjRa6ADggdD,https://api.spotify.com/v1/tracks/1SssFw74DdHVjRa6ADggdD,https://api.spotify.com/v1/audio-analysis/1SssFw74DdHVjRa6ADggdD,227067.0,4.0
Bad Boys (Theme From Cops),Inner Circle,0.781,0.722,7.0,-8.376,1.0,0.0668,0.236,0.00042,0.077,0.532,87.862,audio_features,35hADPDP37h9fyR9a9uAGW,spotify:track:35hADPDP37h9fyR9a9uAGW,https://api.spotify.com/v1/tracks/35hADPDP37h9fyR9a9uAGW,https://api.spotify.com/v1/audio-analysis/35hADPDP37h9fyR9a9uAGW,229375.0,4.0
Bad Boys (Theme from COPS),Inner Circle,0.781,0.722,7.0,-8.376,1.0,0.0667,0.236,0.000398,0.077,0.533,87.858,audio_features,0qeKzbUsW0V4ZWRJrHNiD3,spotify:track:0qeKzbUsW0V4ZWRJrHNiD3,https://api.spotify.com/v1/tracks/0qeKzbUsW0V4ZWRJrHNiD3,https://api.spotify.com/v1/audio-analysis/0qeKzbUsW0V4ZWRJrHNiD3,229375.0,4.0
Inner Circle,Nitta' Gritta',0.656,0.406,5.0,-14.081,1.0,0.0353,0.867,0.868,0.115,0.0666,139.971,audio_features,2PHONNW4Knw22LQ9o3EvIo,spotify:track:2PHONNW4Knw22LQ9o3EvIo,https://api.spotify.com/v1/tracks/2PHONNW4Knw22LQ9o3EvIo,https://api.spotify.com/v1/audio-analysis/2PHONNW4Knw22LQ9o3EvIo,146670.0,4.0
Night Beacon,Mathbonus,0.432,0.0423,4.0,-24.347,1.0,0.0352,0.971,0.961,0.105,0.0903,107.109,audio_features,5l7azaKXxOQR2EP2suooGY,spotify:track:5l7azaKXxOQR2EP2suooGY,https://api.spotify.com/v1/tracks/5l7azaKXxOQR2EP2suooGY,https://api.spotify.com/v1/audio-analysis/5l7azaKXxOQR2EP2suooGY,112150.0,3.0
Games People Play,Inner Circle,0.73,0.892,9.0,-5.298,1.0,0.17,0.0801,0.0,0.323,0.952,170.594,audio_features,1VkNLfYxoS7Uc80xvt1xBK,spotify:track:1VkNLfYxoS7Uc80xvt1xBK,https://api.spotify.com/v1/tracks/1VkNLfYxoS7Uc80xvt1xBK,https://api.spotify.com/v1/audio-analysis/1VkNLfYxoS7Uc80xvt1xBK,208230.0,4.0
Inner Circle,Rozi Plain,0.544,0.181,11.0,-16.827,0.0,0.03,0.342,0.817,0.0789,0.198,101.025,audio_features,73Cs2gMjPKz8v08Qj2WiSB,spotify:track:73Cs2gMjPKz8v08Qj2WiSB,https://api.spotify.com/v1/tracks/73Cs2gMjPKz8v08Qj2WiSB,https://api.spotify.com/v1/audio-analysis/73Cs2gMjPKz8v08Qj2WiSB,284267.0,5.0
"Wish You a Merry Christmas (feat. Ray I, Inner Circle)",Jacob Miller,0.901,0.694,7.0,-9.586,1.0,0.0475,0.0575,0.000715,0.0396,0.975,142.368,audio_features,0rHCFpg8M9PaxJnfdhRijl,spotify:track:0rHCFpg8M9PaxJnfdhRijl,https://api.spotify.com/v1/tracks/0rHCFpg8M9PaxJnfdhRijl,https://api.spotify.com/v1/audio-analysis/0rHCFpg8M9PaxJnfdhRijl,235200.0,4.0
Inner City Blues (Make Me Wanna Holler),Marvin Gaye,0.63,0.455,1.0,-13.667,1.0,0.0322,0.792,0.132,0.133,0.645,94.08,audio_features,5hReWjUHqPqkHi31G7izL4,spotify:track:5hReWjUHqPqkHi31G7izL4,https://api.spotify.com/v1/tracks/5hReWjUHqPqkHi31G7izL4,https://api.spotify.com/v1/audio-analysis/5hReWjUHqPqkHi31G7izL4,327707.0,4.0
Sphere of Alpha 10 Hz,The Inner Circle,0.151,0.0271,2.0,-27.875,1.0,0.0422,0.849,0.927,0.105,0.0393,135.998,audio_features,2lEDf4AwwqaVYpTftIqcBZ,spotify:track:2lEDf4AwwqaVYpTftIqcBZ,https://api.spotify.com/v1/tracks/2lEDf4AwwqaVYpTftIqcBZ,https://api.spotify.com/v1/audio-analysis/2lEDf4AwwqaVYpTftIqcBZ,159474.0,3.0
Never Gonna Give You Up,Rick Astley,0.721,0.939,8.0,-11.823,1.0,0.0376,0.115,3.79e-05,0.108,0.914,113.309,audio_features,4cOdK2wGLETKBW3PvgPWqT,spotify:track:4cOdK2wGLETKBW3PvgPWqT,https://api.spotify.com/v1/tracks/4cOdK2wGLETKBW3PvgPWqT,https://api.spotify.com/v1/audio-analysis/4cOdK2wGLETKBW3PvgPWqT,213573.0,4.0
Together Forever,Rick Astley,0.702,0.933,2.0,-11.876,1.0,0.0492,0.0519,0.000128,0.155,0.896,115.114,audio_features,5eFiEFtrq5dLgVHSZANUNl,spotify:track:5eFiEFtrq5dLgVHSZANUNl,https://api.spotify.com/v1/tracks/5eFiEFtrq5dLgVHSZANUNl,https://api.spotify.com/v1/audio-analysis/5eFiEFtrq5dLgVHSZANUNl,205533.0,4.0
Love this Christmas,Rick Astley,0.483,0.847,9.0,-3.57,1.0,0.0419,0.116,0.0,0.0707,0.408,153.856,audio_features,0s3x37HfdUXvoW9N5zA5fN,spotify:track:0s3x37HfdUXvoW9N5zA5fN,https://api.spotify.com/v1/tracks/0s3x37HfdUXvoW9N5zA5fN,https://api.spotify.com/v1/audio-analysis/0s3x37HfdUXvoW9N5zA5fN,191653.0,4.0
It Would Take a Strong Strong Man,Rick Astley,0.81,0.619,6.0,-12.61,0.0,0.0287,0.212,0.000242,0.261,0.939,108.043,audio_features,1YdjBLwswLbmoK2abgdp3P,spotify:track:1YdjBLwswLbmoK2abgdp3P,https://api.spotify.com/v1/tracks/1YdjBLwswLbmoK2abgdp3P,https://api.spotify.com/v1/audio-analysis/1YdjBLwswLbmoK2abgdp3P,220827.0,4.0
Whenever You Need Somebody,Rick Astley,0.716,0.946,0.0,-13.01,0.0,0.0402,0.108,9.45e-06,0.184,0.524,115.18,audio_features,5owW7rEIdQkbL39wt0iEv8,spotify:track:5owW7rEIdQkbL39wt0iEv8,https://api.spotify.com/v1/tracks/5owW7rEIdQkbL39wt0iEv8,https://api.spotify.com/v1/audio-analysis/5owW7rEIdQkbL39wt0iEv8,233667.0,4.0
She Wants To Dance With Me,Rick Astley,0.654,0.83,6.0,-12.099,1.0,0.0513,0.0864,5.19e-05,0.268,0.938,118.031,audio_features,40GPRs5W6SAXCcyLNPw7O1,spotify:track:40GPRs5W6SAXCcyLNPw7O1,https://api.spotify.com/v1/tracks/40GPRs5W6SAXCcyLNPw7O1,https://api.spotify.com/v1/audio-analysis/40GPRs5W6SAXCcyLNPw7O1,196440.0,4.0
Cry for Help - Single Edit,Rick Astley,0.564,0.627,0.0,-6.933,1.0,0.022,0.526,0.0,0.0891,0.462,89.976,audio_features,02mYS2yrqvRj5Yx8kexNWN,spotify:track:02mYS2yrqvRj5Yx8kexNWN,https://api.spotify.com/v1/tracks/02mYS2yrqvRj5Yx8kexNWN,https://api.spotify.com/v1/audio-analysis/02mYS2yrqvRj5Yx8kexNWN,245640.0,4.0
Never Gonna Give You Up - 2022 - Remaster,Rick Astley,0.738,0.976,8.0,-7.105,1.0,0.0421,0.0615,1.78e-05,0.17,0.898,113.436,audio_features,18gqCQzqYb0zvurQPlRkpo,spotify:track:18gqCQzqYb0zvurQPlRkpo,https://api.spotify.com/v1/tracks/18gqCQzqYb0zvurQPlRkpo,https://api.spotify.com/v1/audio-analysis/18gqCQzqYb0zvurQPlRkpo,213560.0,4.0
When I Fall in Love,Rick Astley,0.181,0.123,1.0,-20.322,1.0,0.0348,0.759,0.012,0.0977,0.142,75.068,audio_features,38kgUGexsy9l9mUMGyi8oH,spotify:track:38kgUGexsy9l9mUMGyi8oH,https://api.spotify.com/v1/tracks/38kgUGexsy9l9mUMGyi8oH,https://api.spotify.com/v1/audio-analysis/38kgUGexsy9l9mUMGyi8oH,183027.0,4.0
Never Gonna Give You Up,Rick Astley,0.73,0.988,8.0,-5.43,1.0,0.043,0.117,3.6e-05,0.103,0.909,113.322,audio_features,6VPOVkex1tTqsMlMyH8Ebf,spotify:track:6VPOVkex1tTqsMlMyH8Ebf,https://api.spotify.com/v1/tracks/6VPOVkex1tTqsMlMyH8Ebf,https://api.spotify.com/v1/audio-analysis/6VPOVkex1tTqsMlMyH8Ebf,214720.0,4.0
Sweet Caroline,Neil Diamond,0.529,0.127,11.0,-16.066,1.0,0.0274,0.611,0.000109,0.237,0.578,63.05,audio_features,62AuGbAkt8Ox2IrFFb8GKV,spotify:track:62AuGbAkt8Ox2IrFFb8GKV,https://api.spotify.com/v1/tracks/62AuGbAkt8Ox2IrFFb8GKV,https://api.spotify.com/v1/audio-analysis/62AuGbAkt8Ox2IrFFb8GKV,203573.0,4.0
Sweet Caroline,Neil Diamond,0.548,0.258,11.0,-8.874,1.0,0.0293,0.475,2.88e-05,0.459,0.644,126.921,audio_features,6PHf8qq1n8mWplJ9nEZ9ED,spotify:track:6PHf8qq1n8mWplJ9nEZ9ED,https://api.spotify.com/v1/tracks/6PHf8qq1n8mWplJ9nEZ9ED,https://api.spotify.com/v1/audio-analysis/6PHf8qq1n8mWplJ9nEZ9ED,200293.0,4.0
I Am...I Said - Single Version,Neil Diamond,0.246,0.375,10.0,-14.409,1.0,0.0272,0.141,4.97e-06,0.109,0.511,90.53,audio_features,4wOKTOwGVrie2GIbCMEe7U,spotify:track:4wOKTOwGVrie2GIbCMEe7U,https://api.spotify.com/v1/tracks/4wOKTOwGVrie2GIbCMEe7U,https://api.spotify.com/v1/audio-analysis/4wOKTOwGVrie2GIbCMEe7U,213200.0,4.0
Cracklin' Rosie - Single Version,Neil Diamond,0.562,0.503,1.0,-14.836,1.0,0.0335,0.319,0.0,0.163,0.846,127.827,audio_features,5pkd9ib1RgbkAd1R9bIOCa,spotify:track:5pkd9ib1RgbkAd1R9bIOCa,https://api.spotify.com/v1/tracks/5pkd9ib1RgbkAd1R9bIOCa,https://api.spotify.com/v1/audio-analysis/5pkd9ib1RgbkAd1R9bIOCa,179933.0,4.0
Forever In Blue Jeans,Neil Diamond,0.706,0.39,9.0,-13.673,1.0,0.0324,0.0221,3.81e-05,0.0944,0.839,90.584,audio_features,1K1nzhbKCNmrNXi9B07mPF,spotify:track:1K1nzhbKCNmrNXi9B07mPF,https://api.spotify.com/v1/tracks/1K1nzhbKCNmrNXi9B07mPF,https://api.spotify.com/v1/audio-analysis/1K1nzhbKCNmrNXi9B07mPF,217533.0,4.0
America,Neil Diamond,0.519,0.755,0.0,-6.715,1.0,0.0331,0.00551,0.000154,0.247,0.169,126.024,audio_features,7eqxiUvxo1LXbttNPcwA9W,spotify:track:7eqxiUvxo1LXbttNPcwA9W,https://api.spotify.com/v1/tracks/7eqxiUvxo1LXbttNPcwA9W,https://api.spotify.com/v1/audio-analysis/7eqxiUvxo1LXbttNPcwA9W,258660.0,4.0
Cherry Cherry,Neil Diamond,0.56,0.827,8.0,-4.157,1.0,0.0306,0.0271,0.00285,0.0551,0.904,84.383,audio_features,2SS3WeSe24ZqTlTSK4KzQZ,spotify:track:2SS3WeSe24ZqTlTSK4KzQZ,https://api.spotify.com/v1/tracks/2SS3WeSe24ZqTlTSK4KzQZ,https://api.spotify.com/v1/audio-analysis/2SS3WeSe24ZqTlTSK4KzQZ,163907.0,4.0
I Am...I Said,Neil Diamond,0.249,0.553,10.0,-7.288,1.0,0.0269,0.104,6.87e-06,0.0995,0.504,90.399,audio_features,67nKQBktGIafE3DBW3Cbe4,spotify:track:67nKQBktGIafE3DBW3Cbe4,https://api.spotify.com/v1/tracks/67nKQBktGIafE3DBW3Cbe4,https://api.spotify.com/v1/audio-analysis/67nKQBktGIafE3DBW3Cbe4,214947.0,4.0
"Girl, You'll Be A Woman Soon",Neil Diamond,0.515,0.641,5.0,-5.573,1.0,0.0272,0.567,0.0642,0.322,0.655,109.558,audio_features,1BmVQ5RGqqtF5cnsv6cQYu,spotify:track:1BmVQ5RGqqtF5cnsv6cQYu,https://api.spotify.com/v1/tracks/1BmVQ5RGqqtF5cnsv6cQYu,https://api.spotify.com/v1/audio-analysis/1BmVQ5RGqqtF5cnsv6cQYu,180253.0,4.0
Soolaimon,Neil Diamond,0.666,0.423,1.0,-17.114,1.0,0.0508,0.393,0.000108,0.0689,0.62,130.808,audio_features,4POz7qlot977ugG2Rs5aFb,spotify:track:4POz7qlot977ugG2Rs5aFb,https://api.spotify.com/v1/tracks/4POz7qlot977ugG2Rs5aFb,https://api.spotify.com/v1/audio-analysis/4POz7qlot977ugG2Rs5aFb,272693.0,4.0
Sweet Dreams (Are Made of This) - Remastered,Eurythmics,0.692,0.711,0.0,-7.498,0.0,0.0317,0.225,0.0,0.12,0.875,125.135,audio_features,1TfqLAPs4K3s2rJMoCokcS,spotify:track:1TfqLAPs4K3s2rJMoCokcS,https://api.spotify.com/v1/tracks/1TfqLAPs4K3s2rJMoCokcS,https://api.spotify.com/v1/audio-analysis/1TfqLAPs4K3s2rJMoCokcS,216933.0,4.0
Here Comes the Rain Again - Remastered Version,Eurythmics,0.648,0.755,0.0,-7.901,1.0,0.03,0.0139,0.000253,0.225,0.607,126.341,audio_features,78RIER8V6EhrqVPOBi2GYa,spotify:track:78RIER8V6EhrqVPOBi2GYa,https://api.spotify.com/v1/tracks/78RIER8V6EhrqVPOBi2GYa,https://api.spotify.com/v1/audio-analysis/78RIER8V6EhrqVPOBi2GYa,294587.0,4.0
Winter Wonderland,Eurythmics,0.536,0.672,7.0,-12.319,1.0,0.0464,0.327,0.0,0.0843,0.639,162.196,audio_features,5ksOQ1pVTjicLOrTo80pUh,spotify:track:5ksOQ1pVTjicLOrTo80pUh,https://api.spotify.com/v1/tracks/5ksOQ1pVTjicLOrTo80pUh,https://api.spotify.com/v1/audio-analysis/5ksOQ1pVTjicLOrTo80pUh,214387.0,3.0
Would I Lie to You? - Remastered Version,Eurythmics,0.613,0.912,2.0,-4.638,1.0,0.0328,0.0378,3.65e-05,0.52,0.733,131.968,audio_features,1lJZSsMoWEbrgaY6CxPMf8,spotify:track:1lJZSsMoWEbrgaY6CxPMf8,https://api.spotify.com/v1/tracks/1lJZSsMoWEbrgaY6CxPMf8,https://api.spotify.com/v1/audio-analysis/1lJZSsMoWEbrgaY6CxPMf8,268240.0,4.0
Missionary Man,Eurythmics,0.593,0.85,10.0,-4.271,0.0,0.0582,0.0392,5.41e-06,0.248,0.567,124.894,audio_features,1LgZRmGoSyiOOWxjTjMJy0,spotify:track:1LgZRmGoSyiOOWxjTjMJy0,https://api.spotify.com/v1/tracks/1LgZRmGoSyiOOWxjTjMJy0,https://api.spotify.com/v1/audio-analysis/1LgZRmGoSyiOOWxjTjMJy0,267947.0,4.0
Here Comes the Rain Again - Remastered Version,Eurythmics,0.648,0.755,0.0,-7.901,1.0,0.03,0.0139,0.000253,0.225,0.607,126.341,audio_features,5vYhr2kgOonJtWeJq5qZzU,spotify:track:5vYhr2kgOonJtWeJq5qZzU,https://api.spotify.com/v1/tracks/5vYhr2kgOonJtWeJq5qZzU,https://api.spotify.com/v1/audio-analysis/5vYhr2kgOonJtWeJq5qZzU,294587.0,4.0
Sisters Are Doin' It for Themselves - Remastered Version,Eurythmics,0.67,0.903,10.0,-5.796,0.0,0.0402,0.0129,0.0,0.331,0.953,136.193,audio_features,6pPCOXIQeNMr1oCWJTomSf,spotify:track:6pPCOXIQeNMr1oCWJTomSf,https://api.spotify.com/v1/tracks/6pPCOXIQeNMr1oCWJTomSf,https://api.spotify.com/v1/audio-analysis/6pPCOXIQeNMr1oCWJTomSf,357147.0,4.0
Sweet Dreams (Are Made Of This) - Steve Angello Remix Edit,Eurythmics,0.671,0.661,0.0,-7.441,0.0,0.208,0.000175,0.0086,0.0362,0.798,126.039,audio_features,4Yn20PcIohkarnV1HcHY0P,spotify:track:4Yn20PcIohkarnV1HcHY0P,https://api.spotify.com/v1/tracks/4Yn20PcIohkarnV1HcHY0P,https://api.spotify.com/v1/audio-analysis/4Yn20PcIohkarnV1HcHY0P,330747.0,4.0
Thorn in My Side - Remastered,Eurythmics,0.663,0.903,7.0,-2.529,1.0,0.0294,0.0421,1.44e-05,0.131,0.775,122.206,audio_features,3v9ELl9T121dhadZyIiQVn,spotify:track:3v9ELl9T121dhadZyIiQVn,https://api.spotify.com/v1/tracks/3v9ELl9T121dhadZyIiQVn,https://api.spotify.com/v1/audio-analysis/3v9ELl9T121dhadZyIiQVn,253400.0,4.0
